EDA,ECG,Label,Left Pupil Diameter (m),Right Pupil Diameter (m),Eye Opening Left,Eye Opening Right,PERCLOS Value,Blinking
4.2881,-0.0518,2,0.002626,0.002425,0.0787,0.0549,0.4417,0
4.2874,-0.1901,2,0.002626,0.002425,0.0787,0.0382,0.4417,0
4.2885,-0.2575,2,0.002626,0.002425,0.0226,0.0722,0.4417,0
4.2875,-0.2661,2,0.002626,0.002425,0.0637,0.0677,0.4417,0
4.2886,-0.2438,2,0.002626,0.002425,0.0337,0.0624,0.4417,0
4.2891,-0.2096,2,0.002626,0.002425,0.0487,0.0624,0.4417,0
4.2887,-0.1741,2,0.002626,0.002425,0.0454,0.0879,0.4417,0
4.2875,-0.1463,2,0.002626,0.002425,0.0550,0.0879,0.4417,0
4.2885,-0.1174,2,0.002626,0.002425,0.0550,0.0879,0.4417,0
4.2871,-0.0949,2,0.002626,0.002425,0.0550,0.0879,0.4417,0
4.2887,-0.074,2,0.002626,0.002425,0.0550,0.0692,0.4417,0
4.2881,-0.0583,2,0.002626,0.002425,0.0744,0.0692,0.4417,0
4.2889,-0.0497,2,0.002626,0.002425,0.0744,0.0692,0.4417,0
4.2881,-0.0441,2,0.002626,0.002425,0.0744,0.0692,0.4417,0
4.2891,-0.0351,2,0.002626,0.002425,0.0744,0.0720,0.4416,0
4.2873,-0.0317,2,0.002626,0.002425,0.0744,0.0720,0.4416,0
4.2882,-0.0257,2,0.002626,0.002425,0.0744,0.0720,0.4415,0
4.2868,-0.0214,2,0.002626,0.002425,0.0744,0.0720,0.4415,0
4.2891,-0.0155,2,0.002626,0.002425,0.0744,0.0720,0.4414,0
4.2881,-0.0088,2,0.002626,0.002425,0.0744,0.0720,0.4413,0
4.2873,-0.0039,2,0.002626,0.002425,0.0744,0.0720,0.4413,0
4.2883,0.0002,2,0.002626,0.002425,0.0744,0.0720,0.4412,0
4.2886,0.0028,2,0.002626,0.002425,0.0744,0.0720,0.4412,0
4.2887,0.0063,2,0.002626,0.002425,0.0744,0.0720,0.4411,0
4.2883,0.0067,2,0.002626,0.002425,0.0744,0.0720,0.4411,0
4.2877,0.0089,2,0.002626,0.002425,0.0744,0.0720,0.4410,0
4.2883,0.0126,2,0.002626,0.002425,0.0744,0.0720,0.4410,0
4.2873,0.0153,2,0.002626,0.002425,0.0744,0.0720,0.4409,0
4.2735,0.0153,2,0.002626,0.002425,0.0744,0.0720,0.4409,0
4.2755,0.0118,2,0.002626,0.002425,0.0744,0.0720,0.4408,0
4.2753,0.0294,2,0.002626,0.002425,0.0744,0.0720,0.4407,0
4.2753,0.0517,2,0.002626,0.002425,0.0744,0.0720,0.4407,0
4.2761,0.076,2,0.002626,0.002425,0.0744,0.0720,0.4406,0
4.2765,0.0941,2,0.002626,0.002425,0.0744,0.0720,0.4406,0
4.2757,0.0439,2,0.002626,0.002425,0.0744,0.0720,0.4406,0
4.2759,-0.0093,2,0.002626,0.002425,0.0744,0.0720,0.4406,0
4.2753,-0.05,2,0.002626,0.002425,0.0744,0.0720,0.4406,0
4.2748,-0.0683,2,0.002626,0.002425,0.0744,0.0720,0.4406,0
4.2747,-0.0645,2,0.002626,0.002425,0.0744,0.0698,0.4405,0
4.2757,-0.0486,2,0.002626,0.002425,0.0744,0.0698,0.4405,0
4.2736,-0.0468,2,0.002626,0.002425,0.0744,0.0698,0.4404,0
4.2744,0.0213,2,0.002626,0.002425,0.0744,0.0698,0.4404,0
4.2749,0.4964,2,0.002626,0.002425,0.0744,0.0698,0.4403,0
4.2743,0.2219,2,0.002626,0.002425,0.0744,0.0698,0.4403,0
4.274,-0.2811,2,0.002626,0.002425,0.0744,0.0698,0.4402,0
4.2757,-0.361,2,0.002626,0.002425,0.0744,0.0698,0.4402,0
4.2745,-0.1,2,0.002626,0.002425,0.0744,0.0698,0.4401,0
4.2753,0.0006,2,0.002626,0.002425,0.0744,0.0698,0.4400,0
4.2759,0.0278,2,0.002626,0.002425,0.0744,0.0698,0.4400,0
4.2752,0.0458,2,0.002626,0.002425,0.0744,0.0698,0.4399,0
4.2753,0.0619,2,0.002626,0.002425,0.0744,0.0698,0.4399,0
4.2761,0.0745,2,0.002626,0.002425,0.0744,0.0698,0.4398,0
4.276,0.0853,2,0.002626,0.002425,0.0744,0.0698,0.4398,0
4.2765,0.1032,2,0.002626,0.002425,0.0744,0.0698,0.4397,0
4.2753,0.1291,2,0.002626,0.002425,0.0744,0.0698,0.4397,0
4.2759,0.1631,2,0.002626,0.002425,0.0744,0.0698,0.4396,0
4.2757,0.1895,2,0.002626,0.002425,0.0744,0.0698,0.4396,0
4.2749,0.2015,2,0.002626,0.002425,0.0744,0.0698,0.4395,0
4.2748,0.182,2,0.002626,0.002425,0.0744,0.0698,0.4395,0
4.2765,0.0868,2,0.002626,0.002425,0.0744,0.0698,0.4394,0
4.2751,-0.0618,2,0.002626,0.002425,0.0744,0.0698,0.4393,0
4.2633,-0.196,2,0.002626,0.002425,0.0744,0.0698,0.4393,0
4.2627,-0.2624,2,0.002626,0.002425,0.0744,0.0698,0.4392,0
4.2627,-0.2643,2,0.002626,0.002425,0.0744,0.0698,0.4392,0
4.2623,-0.237,2,0.002626,0.002425,0.0744,0.0698,0.4392,0
4.2627,-0.2028,2,0.002626,0.002425,0.0744,0.0698,0.4392,0
4.2622,-0.1678,2,0.002626,0.002425,0.0744,0.0698,0.4392,0
4.263,-0.135,2,0.002626,0.002425,0.0744,0.0483,0.4392,0
4.2629,-0.107,2,0.002626,0.002425,0.0744,0.0483,0.4392,0
4.2643,-0.087,2,0.002626,0.002425,0.0744,0.0483,0.4392,0
4.2626,-0.0717,2,0.002626,0.002425,0.0744,0.0543,0.4392,0
4.2635,-0.056,2,0.002626,0.002425,0.0744,0.0543,0.4392,0
4.2624,-0.0483,2,0.002626,0.002425,0.0744,0.0543,0.4392,0
4.2631,-0.0408,2,0.002626,0.002425,0.0744,0.0543,0.4392,0
4.2631,-0.0377,2,0.002626,0.002425,0.0744,0.0590,0.4391,0
4.2629,-0.0328,2,0.002626,0.002425,0.0744,0.0590,0.4391,0
4.2611,-0.0254,2,0.002626,0.002425,0.0744,0.0590,0.4390,0
4.2631,-0.0183,2,0.002626,0.002425,0.0744,0.0590,0.4390,0
4.2618,-0.0148,2,0.002626,0.002425,0.0744,0.0590,0.4389,0
4.2628,-0.0092,2,0.002626,0.002425,0.0744,0.0590,0.4389,0
4.2624,-0.0035,2,0.002626,0.002425,0.0744,0.0590,0.4388,0
4.2625,-0.0005,2,0.002626,0.002425,0.0744,0.0590,0.4387,0
4.2631,0.0035,2,0.002626,0.002425,0.0744,0.0590,0.4387,0
4.2633,0.0067,2,0.002626,0.002425,0.0744,0.0590,0.4386,0
4.2629,0.0088,2,0.002626,0.002425,0.0744,0.0590,0.4386,0
4.2626,0.0092,2,0.002626,0.002425,0.0744,0.0590,0.4385,0
4.2639,0.0102,2,0.002626,0.002425,0.0744,0.0590,0.4385,0
4.2633,0.0096,2,0.002626,0.002425,0.0744,0.0590,0.4385,0
4.2636,0.011,2,0.002626,0.002425,0.0744,0.0590,0.4385,0
4.2631,0.0116,2,0.002626,0.002425,0.0744,0.0590,0.4385,0
4.2624,0.0116,2,0.002626,0.002425,0.0744,0.0615,0.4385,0
4.2628,0.0221,2,0.002626,0.002425,0.0744,0.0615,0.4385,0
4.2637,0.0476,2,0.002626,0.002425,0.0744,0.0615,0.4385,0
4.2625,0.0667,2,0.002626,0.002425,0.0744,0.0615,0.4385,0
4.2633,0.0987,2,0.002626,0.002425,0.0744,0.0670,0.4385,0
4.262,0.0603,2,0.002626,0.002425,0.0744,0.0670,0.4384,0
4.2549,0.0064,2,0.002626,0.002425,0.0744,0.0670,0.4384,0
4.2494,-0.0387,2,0.002626,0.002425,0.0744,0.0670,0.4383,0
4.2509,-0.0655,2,0.002626,0.002425,0.0744,0.0670,0.4383,0
4.2496,-0.0629,2,0.002626,0.002425,0.0744,0.0670,0.4383,0
4.2506,-0.0487,2,0.002626,0.002425,0.0744,0.0670,0.4383,0
4.25,-0.0431,2,0.002626,0.002425,0.0744,0.0670,0.4383,0
4.2507,-0.0321,2,0.002626,0.002425,0.0744,0.0670,0.4383,0
4.2506,0.3914,2,0.002626,0.002425,0.0744,0.0452,0.4382,0
4.2519,0.3511,2,0.002626,0.002425,0.0744,0.0452,0.4382,0
4.2509,-0.1761,2,0.002626,0.002425,0.0744,0.0452,0.4381,0
4.2511,-0.3789,2,0.002626,0.002425,0.0744,0.0452,0.4380,0
4.2501,-0.144,2,0.002626,0.002425,0.0744,0.0452,0.4380,0
4.2494,-0.016,2,0.002626,0.002425,0.0744,0.0452,0.4379,0
4.2492,0.0238,2,0.002626,0.002425,0.0744,0.0452,0.4379,0
4.2507,0.0434,2,0.002626,0.002425,0.0744,0.0452,0.4378,0
4.2503,0.0566,2,0.002626,0.002425,0.0744,0.0452,0.4378,0
4.2511,0.0696,2,0.002626,0.002425,0.0744,0.0452,0.4377,0
4.2511,0.0844,2,0.002626,0.002425,0.0744,0.0452,0.4377,0
4.2509,0.101,2,0.002626,0.002425,0.0744,0.0452,0.4376,0
4.2504,0.1247,2,0.002626,0.002425,0.0744,0.0452,0.4376,0
4.2521,0.1542,2,0.002626,0.002425,0.0744,0.0415,0.4376,0
4.2501,0.1815,2,0.002626,0.002425,0.0744,0.0415,0.4376,0
4.2504,0.2055,2,0.002626,0.002425,0.0744,0.0700,0.4376,0
4.2509,0.1993,2,0.002626,0.002425,0.0744,0.0700,0.4376,0
4.2509,0.1296,2,0.002626,0.002425,0.0744,0.0700,0.4376,0
4.2506,-0.02,2,0.002626,0.002425,0.0744,0.0700,0.4376,0
4.2509,-0.1708,2,0.002626,0.002425,0.0744,0.0541,0.4376,0
4.2496,-0.2504,2,0.002626,0.002425,0.0744,0.0541,0.4375,0
4.2497,-0.2651,2,0.002626,0.002425,0.0744,0.0541,0.4374,0
4.2505,-0.2468,2,0.002626,0.002425,0.0744,0.0541,0.4374,0
4.2503,-0.2173,2,0.002626,0.002425,0.0744,0.0541,0.4373,0
4.2499,-0.1828,2,0.002626,0.002425,0.0744,0.0541,0.4373,0
4.2513,-0.1445,2,0.002626,0.002425,0.0744,0.0541,0.4372,0
4.2503,-0.1221,2,0.002626,0.002425,0.0744,0.0541,0.4372,0
4.2509,-0.0994,2,0.002626,0.002425,0.0744,0.0541,0.4371,0
4.2503,-0.0778,2,0.002626,0.002425,0.0744,0.0541,0.4371,0
4.2507,-0.0682,2,0.002626,0.002425,0.0744,0.0541,0.4370,0
4.2384,-0.0576,2,0.002626,0.002425,0.0744,0.0541,0.4370,0
4.2381,-0.0468,2,0.002626,0.002425,0.0744,0.0541,0.4369,0
4.2393,-0.0464,2,0.002626,0.002425,0.0744,0.0541,0.4369,0
4.2382,-0.0373,2,0.002626,0.002425,0.0744,0.0541,0.4368,0
4.2383,-0.0283,2,0.002626,0.002425,0.0744,0.0541,0.4367,0
4.2379,-0.0218,2,0.002626,0.002425,0.0744,0.0541,0.4367,0
4.2382,-0.0182,2,0.002626,0.002425,0.0744,0.0541,0.4367,0
4.2379,-0.0153,2,0.002626,0.002425,0.0744,0.0541,0.4367,0
4.2377,-0.0062,2,0.002626,0.002425,0.0744,0.0656,0.4367,0
4.2384,-0.0011,2,0.002626,0.002425,0.0744,0.0656,0.4367,0
4.2377,-0.0002,2,0.002626,0.002425,0.0744,0.0656,0.4367,0
4.2385,0.0044,2,0.002626,0.002425,0.0744,0.0656,0.4367,0
4.2386,0.0086,2,0.002626,0.002425,0.0744,0.0560,0.4366,0
4.2383,0.0076,2,0.002626,0.002425,0.0744,0.0560,0.4366,0
4.2387,0.0094,2,0.002626,0.002425,0.0744,0.0560,0.4366,0
4.2375,0.01,2,0.002626,0.002425,0.0744,0.0560,0.4366,0
4.2395,0.0105,2,0.002626,0.002425,0.0744,0.0470,0.4366,0
4.2385,0.0206,2,0.002626,0.002425,0.0744,0.0470,0.4366,0
4.2399,0.0409,2,0.002626,0.002425,0.0744,0.0430,0.4366,0
4.2393,0.0599,2,0.002626,0.002425,0.0744,0.0430,0.4366,0
4.2383,0.1056,2,0.002626,0.002425,0.0744,0.0430,0.4366,0
4.2382,0.074,2,0.002626,0.002425,0.0744,0.0598,0.4366,0
4.2379,0.0094,2,0.002626,0.002425,0.0744,0.0598,0.4366,0
4.2376,-0.032,2,0.002626,0.002425,0.0744,0.0598,0.4366,0
4.2382,-0.0631,2,0.002626,0.002425,0.0744,0.0598,0.4366,0
4.2387,-0.0639,2,0.002626,0.002425,0.0744,0.0626,0.4365,0
4.2376,-0.054,2,0.002626,0.002425,0.0744,0.0626,0.4365,0
4.2377,-0.0404,2,0.002626,0.002425,0.0744,0.0626,0.4365,0
4.2393,-0.0386,2,0.002626,0.002425,0.0744,0.0626,0.4365,0
4.2389,0.3448,2,0.002626,0.002425,0.0744,0.0626,0.4365,0
4.2311,0.4231,2,0.002626,0.002425,0.0744,0.0543,0.4365,0
4.2267,-0.125,2,0.002626,0.002425,0.0744,0.0543,0.4365,0
4.2265,-0.3657,2,0.002626,0.002425,0.0744,0.0543,0.4365,0
4.2263,-0.1991,2,0.002626,0.002425,0.0744,0.0543,0.4365,0
4.2253,-0.0255,2,0.002626,0.002425,0.0744,0.0552,0.4365,0
4.2265,0.0213,2,0.002626,0.002425,0.0744,0.0552,0.4365,0
4.2267,0.04,2,0.002626,0.002425,0.0744,0.0552,0.4365,0
4.2276,0.0539,2,0.002626,0.002425,0.0744,0.0552,0.4365,0
4.2265,0.0664,2,0.002626,0.002425,0.0744,0.0620,0.4365,0
4.2258,0.078,2,0.002626,0.002425,0.0744,0.0620,0.4365,0
4.2259,0.0938,2,0.002626,0.002425,0.0744,0.0620,0.4365,0
4.2156,0.1136,2,0.002626,0.002425,0.0744,0.0620,0.4365,0
4.2133,0.147,2,0.002626,0.002425,0.0744,0.0620,0.4365,0
4.2149,0.1823,2,0.002626,0.002425,0.0744,0.0552,0.4365,0
4.2145,0.2073,2,0.002626,0.002425,0.0744,0.0552,0.4365,0
4.2148,0.1993,2,0.002626,0.002425,0.0744,0.0552,0.4365,0
4.2139,0.1287,2,0.002626,0.002425,0.0744,0.0552,0.4365,0
4.2128,-0.012,2,0.002626,0.002425,0.0744,0.0629,0.4364,0
4.2133,-0.1631,2,0.002626,0.002425,0.0744,0.0629,0.4364,0
4.2147,-0.2469,2,0.002626,0.002425,0.0744,0.0629,0.4363,0
4.2135,-0.2647,2,0.002626,0.002425,0.0744,0.0629,0.4363,0
4.215,-0.2478,2,0.002626,0.002425,0.0744,0.0629,0.4362,0
4.2143,-0.2171,2,0.002626,0.002425,0.0744,0.0629,0.4362,0
4.2145,-0.1806,2,0.002626,0.002425,0.0744,0.0629,0.4361,0
4.2135,-0.1474,2,0.002626,0.002425,0.0744,0.0629,0.4361,0
4.2143,-0.1151,2,0.002626,0.002425,0.0744,0.0629,0.4361,0
4.2135,-0.0906,2,0.002626,0.002425,0.0744,0.0629,0.4361,0
4.2145,-0.0734,2,0.002626,0.002425,0.0744,0.0629,0.4361,0
4.2141,-0.0581,2,0.002626,0.002425,0.0744,0.0555,0.4360,0
4.2133,-0.0472,2,0.002626,0.002425,0.0744,0.0555,0.4360,0
4.2148,-0.0381,2,0.002626,0.002425,0.0744,0.0555,0.4360,0
4.2141,-0.0298,2,0.002626,0.002425,0.0744,0.0555,0.4360,0
4.2149,-0.0271,2,0.002626,0.002425,0.0744,0.0555,0.4360,0
4.2133,-0.0225,2,0.002626,0.002425,0.0744,0.0637,0.4360,0
4.213,-0.0151,2,0.002626,0.002425,0.0744,0.0637,0.4359,0
4.2133,-0.0082,2,0.002626,0.002425,0.0744,0.0637,0.4359,0
4.2128,-0.0027,2,0.002626,0.002425,0.0744,0.0637,0.4358,0
4.2139,0.0018,2,0.002626,0.002425,0.0744,0.0637,0.4358,0
4.2149,0.0019,2,0.002626,0.002425,0.0744,0.0637,0.4357,0
4.2136,0.0014,2,0.002626,0.002425,0.0744,0.0637,0.4357,0
4.2141,0.0043,2,0.002626,0.002425,0.0744,0.0637,0.4356,0
4.2137,0.0098,2,0.002626,0.002425,0.0744,0.0637,0.4356,0
4.2133,0.011,2,0.002626,0.002425,0.0744,0.0637,0.4355,0
4.2143,0.0135,2,0.002626,0.002425,0.0744,0.0637,0.4355,0
4.2145,0.0369,2,0.002626,0.002425,0.0744,0.0637,0.4355,0
4.2131,0.0512,2,0.002626,0.002425,0.0744,0.0705,0.4355,0
4.2131,0.1002,2,0.002626,0.002425,0.0744,0.0705,0.4355,0
4.2143,0.0855,2,0.002626,0.002425,0.0744,0.0705,0.4355,0
4.214,0.0232,2,0.002626,0.002425,0.0744,0.0705,0.4355,0
4.2095,-0.0246,2,0.002626,0.002425,0.0744,0.0919,0.4354,0
4.2027,-0.0673,2,0.002626,0.002425,0.0744,0.0919,0.4354,0
4.2023,-0.0716,2,0.002626,0.002425,0.0744,0.0919,0.4353,0
4.2013,-0.0598,2,0.002626,0.002425,0.0744,0.0919,0.4353,0
4.2027,-0.0468,2,0.002626,0.002425,0.0744,0.0919,0.4352,0
4.2009,-0.0507,2,0.002626,0.002425,0.0744,0.0919,0.4352,0
4.2009,0.2378,2,0.002626,0.002425,0.0744,0.0919,0.4351,0
4.2025,0.5154,2,0.002626,0.002425,0.0744,0.0919,0.4351,0
4.2013,-0.0411,2,0.002626,0.002425,0.0744,0.0919,0.4350,0
4.2013,-0.3669,2,0.002626,0.002425,0.0744,0.0919,0.4350,0
4.2025,-0.2475,2,0.002626,0.002425,0.0744,0.0919,0.4349,0
4.2019,-0.0393,2,0.002626,0.002425,0.0744,0.0919,0.4349,0
4.2021,0.0153,2,0.002626,0.002425,0.0744,0.0919,0.4348,0
4.2009,0.0368,2,0.002626,0.002425,0.0744,0.0919,0.4347,0
4.2016,0.0517,2,0.002626,0.002425,0.0744,0.0919,0.4347,0
4.2017,0.0639,2,0.002626,0.002425,0.0744,0.0919,0.4346,0
4.2023,0.0805,2,0.002626,0.002425,0.0744,0.0919,0.4346,0
4.2019,0.0963,2,0.002626,0.002425,0.0744,0.0919,0.4345,0
4.2021,0.1184,2,0.002626,0.002425,0.0744,0.0919,0.4345,0
4.2023,0.1469,2,0.002626,0.002425,0.0744,0.0919,0.4344,0
4.2021,0.1783,2,0.002626,0.002425,0.0744,0.0919,0.4344,0
4.2034,0.1983,2,0.002626,0.002425,0.0744,0.0919,0.4343,0
4.2019,0.202,2,0.002626,0.002425,0.0744,0.0919,0.4343,0
4.2023,0.1475,2,0.002626,0.002425,0.0744,0.0919,0.4342,0
4.2015,0.0083,2,0.002626,0.002425,0.0744,0.0919,0.4342,0
4.2023,-0.1434,2,0.002626,0.002425,0.0744,0.0919,0.4341,0
4.2013,-0.2373,2,0.002626,0.002425,0.0744,0.0919,0.4341,0
4.2025,-0.2662,2,0.002626,0.002425,0.0296,0.0799,0.4341,0
4.2017,-0.2535,2,0.002626,0.002425,0.0647,0.0944,0.4341,0
4.2009,-0.2184,2,0.002626,0.002425,0.0370,0.0705,0.4341,0
4.2009,-0.1833,2,0.002626,0.002425,0.0393,0.0451,0.4341,0
4.2025,-0.1515,2,0.002626,0.002425,0.0655,0.0896,0.4341,0
4.2026,-0.119,2,0.002626,0.002425,0.0579,0.0922,0.4341,0
4.2015,-0.0974,2,0.002626,0.002425,0.0579,0.0922,0.4341,0
4.2015,-0.0764,2,0.002626,0.002425,0.1013,0.0922,0.4341,0
4.2013,-0.06,2,0.002626,0.002425,0.1013,0.0922,0.4341,0
4.2019,-0.0491,2,0.002626,0.002425,0.0637,0.0254,0.4341,0
4.2015,-0.042,2,0.002626,0.002425,0.0637,0.0254,0.4341,0
4.2019,-0.0367,2,0.002626,0.002425,0.0626,0.0254,0.4341,0
4.2011,-0.0296,2,0.002626,0.002425,0.0626,0.0254,0.4341,0
4.2002,-0.0202,2,0.002626,0.002425,0.0869,0.0254,0.4341,0
4.2013,-0.017,2,0.002626,0.002425,0.0869,0.0254,0.4341,0
4.2019,-0.0134,2,0.002626,0.002425,0.0869,0.0254,0.4341,0
4.2021,-0.0061,2,0.002626,0.002425,0.0650,0.0254,0.4341,0
4.2006,-0.0024,2,0.002626,0.002425,0.0650,0.0254,0.4341,0
4.1895,0.0009,2,0.002626,0.002425,0.0841,0.0254,0.4341,0
4.1889,0.0041,2,0.002626,0.002425,0.0841,0.0254,0.4341,0
4.1896,0.0074,2,0.002626,0.002425,0.0841,0.0254,0.4341,0
4.1904,0.0068,2,0.002626,0.002425,0.0841,0.0254,0.4341,0
4.1885,0.008,2,0.002626,0.002425,0.0692,0.0254,0.4340,0
4.1899,0.0116,2,0.002626,0.002425,0.0692,0.0254,0.4340,0
4.1899,0.0122,2,0.002626,0.002425,0.0692,0.0254,0.4340,0
4.1885,0.0113,2,0.002626,0.002425,0.0692,0.0254,0.4340,0
4.189,0.0095,2,0.002626,0.002425,0.0692,0.0254,0.4340,0
4.1895,0.0174,2,0.002626,0.002425,0.0692,0.0254,0.4340,0
4.1897,0.0426,2,0.002626,0.002425,0.0732,0.0254,0.4340,0
4.1896,0.0621,2,0.002626,0.002425,0.0732,0.0254,0.4340,0
4.1897,0.1054,2,0.002626,0.002425,0.0732,0.0410,0.4339,0
4.1912,0.0693,2,0.002626,0.002425,0.0732,0.0410,0.4339,0
4.1882,0.0059,2,0.002626,0.002425,0.0732,0.0410,0.4338,0
4.1897,-0.0392,2,0.002626,0.002425,0.0732,0.0410,0.4338,0
4.1891,-0.0669,2,0.002626,0.002425,0.0732,0.0410,0.4337,0
4.1894,-0.0673,2,0.002626,0.002425,0.0732,0.0410,0.4337,0
4.1889,-0.0584,2,0.002626,0.002425,0.0732,0.0410,0.4336,0
4.1897,-0.0478,2,0.002626,0.002425,0.0732,0.0410,0.4336,0
4.1894,-0.026,2,0.002626,0.002425,0.0732,0.0410,0.4335,0
4.1897,0.4084,2,0.002626,0.002425,0.0732,0.0410,0.4334,0
4.1887,0.3708,2,0.002626,0.002425,0.0732,0.0410,0.4334,0
4.1887,-0.1818,2,0.002626,0.002425,0.0732,0.0410,0.4333,0
4.1891,-0.3819,2,0.002626,0.002425,0.0732,0.0410,0.4333,0
4.1897,-0.1616,2,0.002626,0.002425,0.0732,0.0410,0.4332,0
4.1902,-0.0206,2,0.002626,0.002425,0.0732,0.0410,0.4332,0
4.1887,0.0206,2,0.002626,0.002425,0.0732,0.0410,0.4331,0
4.1895,0.0414,2,0.002626,0.002425,0.0732,0.0410,0.4331,0
4.1894,0.0595,2,0.002626,0.002425,0.0732,0.0410,0.4330,0
4.1887,0.0696,2,0.002626,0.002425,0.0732,0.0410,0.4330,0
4.1891,0.0835,2,0.002626,0.002425,0.0732,0.0410,0.4329,0
4.1904,0.1007,2,0.002626,0.002425,0.0732,0.0410,0.4329,0
4.1891,0.1238,2,0.002626,0.002425,0.0732,0.0410,0.4329,0
4.1903,0.1521,2,0.002626,0.002425,0.0732,0.0410,0.4329,0
4.1894,0.1838,2,0.002626,0.002425,0.0732,0.0410,0.4329,0
4.1904,0.2044,2,0.002626,0.002425,0.0959,0.0410,0.4329,0
4.1897,0.1955,2,0.002626,0.002425,0.0959,0.0410,0.4328,0
4.1901,0.1197,2,0.002626,0.002425,0.0959,0.0410,0.4327,0
4.1849,-0.0309,2,0.002626,0.002425,0.0959,0.0410,0.4327,0
4.1761,-0.1738,2,0.002626,0.002425,0.0959,0.0410,0.4326,0
4.178,-0.2549,2,0.002626,0.002425,0.0959,0.0410,0.4326,0
4.1765,-0.27,2,0.002626,0.002425,0.0959,0.0410,0.4325,0
4.1765,-0.2527,2,0.002626,0.002425,0.0959,0.0410,0.4325,0
4.176,-0.2171,2,0.002626,0.002425,0.0959,0.0410,0.4324,0
4.1775,-0.1839,2,0.002626,0.002425,0.0959,0.0410,0.4324,0
4.1769,-0.1513,2,0.002626,0.002425,0.0959,0.0410,0.4323,0
4.177,-0.123,2,0.002626,0.002425,0.0959,0.0410,0.4323,0
4.1763,-0.1001,2,0.002626,0.002425,0.0959,0.0410,0.4322,0
4.1779,-0.081,2,0.002626,0.002425,0.0959,0.0410,0.4321,0
4.177,-0.0663,2,0.002626,0.002425,0.0959,0.0410,0.4321,0
4.179,-0.055,2,0.002626,0.002425,0.0959,0.0410,0.4320,0
4.1779,-0.0509,2,0.002626,0.002425,0.0959,0.0410,0.4320,0
4.176,-0.0407,2,0.002626,0.002425,0.0959,0.0410,0.4319,0
4.1773,-0.0344,2,0.002626,0.002425,0.0959,0.0410,0.4319,0
4.1767,-0.0272,2,0.002626,0.002425,0.0959,0.0410,0.4318,0
4.1765,-0.0241,2,0.002626,0.002425,0.0959,0.0410,0.4318,0
4.1758,-0.0188,2,0.002626,0.002425,0.0959,0.0410,0.4317,0
4.1761,-0.0138,2,0.002626,0.002425,0.0959,0.0410,0.4317,0
4.1765,-0.006,2,0.002626,0.002425,0.0959,0.0410,0.4316,0
4.1769,-0.0004,2,0.002626,0.002425,0.0959,0.0410,0.4316,0
4.1769,0.0006,2,0.002626,0.002425,0.0959,0.0410,0.4315,0
4.1768,0.0048,2,0.002626,0.002425,0.0959,0.0410,0.4314,0
4.1782,0.0007,2,0.002626,0.002425,0.0959,0.0410,0.4314,0
4.1775,0.0062,2,0.002626,0.002425,0.0959,0.0410,0.4313,0
4.1775,0.0102,2,0.002626,0.002425,0.0959,0.0410,0.4313,0
4.175,0.0116,2,0.002626,0.002425,0.0959,0.0410,0.4312,0
4.1782,0.0106,2,0.002626,0.002425,0.0959,0.0410,0.4312,0
4.1768,0.0136,2,0.002626,0.002425,0.0959,0.0410,0.4311,0
4.1765,0.0211,2,0.002626,0.002425,0.0959,0.0410,0.4311,0
4.1761,0.0464,2,0.002626,0.002425,0.0959,0.0410,0.4310,0
4.177,0.0669,2,0.002626,0.002425,0.0959,0.0410,0.4310,0
4.1765,0.1085,2,0.002626,0.002425,0.0959,0.0410,0.4309,0
4.1782,0.0687,2,0.002626,0.002425,0.0959,0.0410,0.4309,0
4.1777,0.0081,2,0.002626,0.002425,0.0959,0.0410,0.4309,0
4.1765,-0.0426,2,0.002626,0.002425,0.0959,0.0410,0.4309,0
4.1771,-0.0639,2,0.002626,0.002425,0.0959,0.0410,0.4309,0
4.1773,-0.0641,2,0.002626,0.002425,0.0959,0.0410,0.4309,0
4.1779,-0.0524,2,0.002626,0.002425,0.0959,0.0359,0.4308,0
4.178,-0.0415,2,0.002626,0.002425,0.0959,0.0359,0.4307,0
4.1785,-0.0222,2,0.002626,0.002425,0.0959,0.0359,0.4307,0
4.1788,0.4046,2,0.002626,0.002425,0.0959,0.0359,0.4306,0
4.1779,0.3784,2,0.002626,0.002425,0.0959,0.0359,0.4306,0
4.178,-0.1693,2,0.002626,0.002425,0.0959,0.0359,0.4305,0
4.1773,-0.3825,2,0.002626,0.002425,0.0959,0.0359,0.4305,0
4.1687,-0.1545,2,0.002626,0.002425,0.0959,0.0359,0.4304,0
4.164,-0.0126,2,0.002626,0.002425,0.0959,0.0359,0.4304,0
4.1643,0.0223,2,0.002626,0.002425,0.0959,0.0359,0.4303,0
4.1656,0.0447,2,0.002626,0.002425,0.0959,0.0359,0.4303,0
4.1663,0.0584,2,0.002626,0.002425,0.0959,0.0359,0.4302,0
4.1639,0.0734,2,0.002626,0.002425,0.0959,0.0359,0.4301,0
4.166,0.0854,2,0.002626,0.002425,0.0959,0.0359,0.4301,0
4.1648,0.1026,2,0.002626,0.002425,0.0959,0.0359,0.4300,0
4.1651,0.1258,2,0.002626,0.002425,0.0959,0.0359,0.4300,0
4.1649,0.156,2,0.002626,0.002425,0.0959,0.0359,0.4299,0
4.166,0.1852,2,0.002626,0.002425,0.0959,0.0359,0.4299,0
4.1649,0.2046,2,0.002626,0.002425,0.0959,0.0359,0.4299,0
